ActiveLoans,Address,Gstin,Id,JoinDate,LoyaltyPoints,Name,Phone,TotalPurchases
1,"Bandra West, Indore",34R4VY40MVX3,C06440,2021-07-18,755,Rajesh Jain,9978897656,755236
3,"Hazratganj, Chennai",,C06441,2025-07-08,3736,Gaurav Verma,9172400104,3736242
1,"MG Road, Ahmedabad",,C06442,2024-04-19,3025,Deepak Verma,9652091457,3025521
0,"Navrangpura, Varanasi",,C06443,2024-12-27,1285,Priya Modi,9190955618,1285160
1,"MG Road, Surat",17T9HKDVDRZ2,C06444,2023-07-06,3862,Ravi Das,9628386263,3862255
3,"Sadar, Surat",14XKMQUOD03W,C06445,2021-01-12,2459,Anjali Trivedi,9978265179,2459949
2,"New Market, Indore",,C06446,2021-04-05,2986,Anjali Mehta,9123781753,2986260
0,"Hazratganj, Bangalore",10F2F0K6GHSL,C06447,2025-03-14,4586,Manoj Agarwal,9547207840,4586764
2,"MG Road, Surat",,C06448,2020-07-19,2623,Lata Patel,9185194739,2623181
3,"Sector 17, Lucknow",,C06449,2020-12-30,2886,Rohit Modi,9540050956,2886075
0,"Godowlia, Hyderabad",,C06450,2025-09-24,829,Sunita Chopra,9290555236,829440
2,"Hazratganj, Kolkata",,C06451,2025-04-27,4488,Sita Chopra,9986164132,4488546
0,"Hazratganj, Chennai",29RZ83IGY4YN,C06452,2022-02-18,802,Anjali Jain,9977740075,802837
0,"New Market, Surat",,C06453,2021-09-18,2065,Arun Bose,9354518241,2065561
0,"Rajwada, Jaipur",,C06454,2022-08-05,314,Rohit Mehta,9484815485,314073
2,"Navrangpura, Surat",16M7BZ79GG5S,C06455,2025-11-05,2347,Rekha Chopra,9125439550,2347706
1,"Ring Road, Chandigarh",,C06456,2023-04-23,3331,Rohit Bose,9345506505,3331963
1,"Ring Road, Delhi",18ZTYXBIXRT7,C06457,2025-01-09,2665,Anita Das,9579371031,2665991
2,"Charminar, Indore",,C06458,2022-03-19,1786,Suresh Nair,9860608765,1786041
3,"Sadar, Lucknow",,C06459,2020-12-14,3813,Suresh Mehta,9149659362,3813173
0,"Sector 17, Surat",,C06460,2021-02-13,99,Rajesh Shah,9134416056,99395
0,"New Market, Pune",,C06461,2024-09-04,119,Manoj Desai,9157264887,119278
3,"T Nagar, Chennai",,C06462,2025-09-15,1385,Manoj Mehta,9280119499,1385347
2,"Sector 17, Varanasi",,C06463,2023-11-16,1702,Suresh Desai,9744968561,1702799
0,"Sadar, Pune",3114FK53U4ZE,C06464,2025-01-24,1896,Gaurav Desai,9414516593,1896600
3,"Bandra West, Ahmedabad",32FYW7EM303U,C06465,2024-09-21,4136,Anita Das,9216027531,4136622
1,"Sadar, Hyderabad",,C06466,2024-11-15,149,Anjali Kumar,9995827711,149972
0,"Bandra West, Indore",,C06467,2021-10-23,2170,Swati Modi,9500561168,2170208
3,"Commercial St, Jaipur",,C06468,2023-04-14,3536,Rohit Modi,9404765920,3536565
3,"Commercial St, Indore",11AFOJXM1QXE,C06469,2025-11-14,1996,Sanjay Gupta,9513511464,1996205
2,"Rajwada, Hyderabad",,C06470,2022-05-09,103,Ravi Chopra,9448560199,103150
1,"New Market, Kolkata",,C06471,2023-08-22,3078,Rajesh Jain,9422138923,3078318
1,"Commercial St, Hyderabad",,C06472,2020-10-16,4362,Swati Jain,9593088234,4362530
1,"Johari Bazaar, Lucknow",35J0VXYKN2XU,C06473,2023-03-30,1596,Suresh Modi,9520769304,1596585
3,"T Nagar, Hyderabad",193UQ8X34RIM,C06474,2024-11-27,953,Sanjay Pillai,9895658212,953090
3,"Commercial St, Surat",,C06475,2024-09-20,2869,Kavita Modi,9587657186,2869336
2,"Charminar, Hyderabad",,C06476,2024-10-19,1234,Sanjay Verma,9902417948,1234826
1,"T Nagar, Surat",,C06477,2023-01-07,1123,Sita Bose,9229747944,1123305
0,"Godowlia, Surat",,C06478,2025-02-08,1745,Ravi Iyer,9459550667,1745905
0,"New Market, Lucknow",,C06479,2020-03-12,3101,Neha Nair,9106681551,3101142
1,"Navrangpura, Bangalore",,C06480,2022-07-11,4861,Suresh Reddy,9937537998,4861675
3,"Hazratganj, Varanasi",19UU98IN4UO2,C06481,2025-08-02,3226,Suresh Trivedi,9869108453,3226936
1,"MG Road, Nagpur",,C06482,2022-09-01,4580,Lata Agarwal,9920096927,4580852
1,"Hazratganj, Indore",,C06483,2021-10-10,919,Amit Gupta,9353736889,919766
1,"Johari Bazaar, Indore",,C06484,2020-03-11,4011,Deepak Verma,9323151274,4011127
3,"Johari Bazaar, Hyderabad",,C06485,2025-12-10,2341,Amit Gupta,9311207686,2341436
1,"New Market, Pune",,C06486,2025-07-26,2417,Neha Verma,9486196733,2417232
3,"MG Road, Lucknow",21JJE948INJ7,C06487,2020-04-09,3498,Gaurav Gupta,9323239276,3498785
1,"Sadar, Pune",31QE8TWMRWR9,C06488,2021-12-04,2006,Manoj Reddy,9559671105,2006554
0,"Ring Road, Bangalore",,C06489,2024-05-14,2937,Rekha Sharma,9208359856,2937392
1,"Ring Road, Lucknow",,C06490,2022-10-24,3605,Deepak Kumar,9678399302,3605944
0,"New Market, Jaipur",14ZILTSPNSNR,C06491,2024-06-09,3908,Sanjay Shah,9648275693,3908048
0,"Bandra West, Chennai",31VSAVGOJTR8,C06492,2024-03-10,2831,Kavita Iyer,9247818926,2831255
0,"Hazratganj, Chandigarh",,C06493,2024-04-20,675,Rekha Verma,9400781283,675609
3,"T Nagar, Jaipur",,C06494,2024-01-20,3689,Vikram Nair,9672540629,3689569
2,"Charminar, Indore",,C06495,2025-09-01,4258,Vikram Pillai,9865597908,4258091
1,"Charminar, Lucknow",,C06496,2024-04-28,973,Sunita Pillai,9198785485,973992
2,"Hazratganj, Ahmedabad",,C06497,2023-07-23,2596,Anjali Nair,9434678749,2596916
3,"Johari Bazaar, Chandigarh",,C06498,2023-12-21,265,Rajesh Jain,9447726714,265723
0,"Rajwada, Chennai",,C06499,2021-03-07,4271,Anita Trivedi,9425881944,4271910
3,"Johari Bazaar, Nagpur",12NSL4DZ6ZMT,C06500,2022-07-12,1312,Anita Modi,9321824551,1312039
2,"T Nagar, Kolkata",,C06501,2024-11-12,3693,Arun Chopra,9185160602,3693913
0,"Sadar, Bangalore",11558L9JZ178,C06502,2022-08-05,2727,Priya Gupta,9221952444,2727752
0,"Sector 17, Surat",,C06503,2022-12-05,3279,Anjali Sharma,9234894361,3279828
2,"MG Road, Pune",15E5UO3JMXLZ,C06504,2020-09-26,4482,Rajesh Chopra,9519611927,4482170
0,"Johari Bazaar, Chandigarh",,C06505,2025-06-17,4558,Anita Singh,9812459352,4558331
1,"MG Road, Mumbai",31BXN5OKL0WF,C06506,2025-01-22,716,Ravi Desai,9587880164,716582
2,"T Nagar, Surat",,C06507,2021-09-22,3536,Deepak Jain,9948973910,3536048
0,"MG Road, Hyderabad",26NL2BFIC9FQ,C06508,2022-06-05,3325,Suresh Bose,9940586513,3325198
2,"Rajwada, Lucknow",,C06509,2024-10-31,3410,Rohit Gupta,9707944099,3410321
2,"MG Road, Hyderabad",29QNRLGO6B54,C06510,2020-02-07,4734,Nitin Desai,9114329099,4734759
0,"Ring Road, Chandigarh",,C06511,2024-06-16,1157,Manoj Gupta,9286026395,1157485
1,"Johari Bazaar, Delhi",13VDYLH0NC85,C06512,2023-05-28,2326,Vikram Singh,9815089958,2326664
1,"Sector 17, Chandigarh",,C06513,2023-02-17,4540,Kavita Bose,9922335776,4540505
0,"Navrangpura, Pune",,C06514,2022-10-29,862,Kavita Pillai,9193626740,862644
0,"Rajwada, Delhi",,C06515,2025-11-18,1090,Sanjay Mehta,9522910265,1090604
2,"Navrangpura, Pune",,C06516,2025-07-09,3218,Sita Singh,9890514854,3218173
3,"Karol Bagh, Hyderabad",,C06517,2025-05-20,2769,Rekha Agarwal,9862217014,2769250
0,"T Nagar, Pune",,C06518,2020-08-04,4482,Ravi Sharma,9588650599,4482616
2,"New Market, Chandigarh",14DPEAJDZNNW,C06519,2021-06-19,4364,Rohit Das,9271181390,4364456
3,"New Market, Delhi",,C06520,2025-03-14,538,Sunita Jain,9213443222,538029
2,"New Market, Ahmedabad",31P7QPDFF73D,C06521,2022-12-16,4800,Kavita Sharma,9820189762,4800118
2,"Hazratganj, Delhi",,C06522,2020-02-10,2451,Suresh Sharma,9123047178,2451138
0,"Godowlia, Jaipur",11655NXLSUKC,C06523,2024-02-13,4524,Anita Desai,9295906988,4524384
0,"MG Road, Surat",,C06524,2022-03-25,4350,Sunita Agarwal,9312674527,4350226
3,"Rajwada, Bangalore",,C06525,2020-12-31,3894,Vikram Reddy,9144152139,3894990
2,"MG Road, Pune",22TQ5E1Q8N67,C06526,2021-08-29,31,Meena Agarwal,9305747046,31894
2,"Johari Bazaar, Hyderabad",,C06527,2023-01-14,3566,Manoj Bose,9203336390,3566315
0,"Ring Road, Bangalore",25PK36SVBMV0,C06528,2024-10-25,4215,Deepak Mehta,9193394520,4215661
3,"Charminar, Lucknow",,C06529,2021-04-16,29,Neha Jain,9523641632,29500
0,"Navrangpura, Surat",,C06530,2022-10-23,3386,Ashok Jain,9197621494,3386468
0,"Commercial St, Pune",,C06531,2020-01-08,4185,Anjali Reddy,9130578937,4185090
3,"Ring Road, Varanasi",,C06532,2020-09-10,1928,Suresh Modi,9371870862,1928274
3,"Karol Bagh, Pune",,C06533,2020-04-03,4721,Nitin Desai,9679616698,4721844
2,"Hazratganj, Lucknow",,C06534,2025-05-18,1560,Swati Mehta,9376507992,1560323
1,"Hazratganj, Mumbai",,C06535,2023-01-18,1990,Anjali Pillai,9211612649,1990105
3,"Godowlia, Kolkata",,C06536,2023-10-24,3558,Manoj Agarwal,9423826834,3558196
3,"Charminar, Hyderabad",26JDQ1EVR8AF,C06537,2023-11-05,1636,Lata Nair,9257371623,1636550
1,"Ring Road, Varanasi",,C06538,2022-06-27,396,Lata Shah,9297843031,396516
0,"Hazratganj, Kolkata",,C06539,2025-09-21,4854,Rajesh Chopra,9413923948,4854802
3,"Commercial St, Delhi",31GFJ0BQKAW9,C06540,2023-11-07,2575,Rohit Jain,9375990287,2575334
3,"Ring Road, Bangalore",,C06541,2023-07-21,3420,Vikram Desai,9644914915,3420454
2,"Karol Bagh, Delhi",,C06542,2021-12-04,2869,Vikram Mehta,9334445563,2869960
1,"Sector 17, Bangalore",312OJH2YO8JA,C06543,2022-06-15,2718,Kavita Singh,9278558347,2718481
0,"MG Road, Surat",,C06544,2021-05-14,1605,Sunita Reddy,9126783824,1605630
1,"Commercial St, Delhi",,C06545,2021-06-17,1654,Vikram Das,9818726897,1654542
2,"Sadar, Nagpur",,C06546,2021-10-04,4812,Sanjay Shah,9513397441,4812414
2,"Navrangpura, Surat",,C06547,2025-08-20,3444,Meena Sharma,9964819792,3444725
2,"Ring Road, Varanasi",12H7J60OUPOD,C06548,2022-07-08,2653,Priya Modi,9204468146,2653268
1,"Sadar, Surat",,C06549,2023-05-24,4500,Neha Pillai,9342411156,4500587
2,"Commercial St, Chandigarh",,C06550,2023-02-13,1394,Swati Mehta,9305687474,1394966
3,"Sector 17, Pune",,C06551,2025-07-26,3509,Manoj Jain,9520390588,3509670
3,"Godowlia, Kolkata",,C06552,2023-05-01,3901,Sunita Singh,9184777238,3901311
2,"Commercial St, Bangalore",196CV6ZKQO7C,C06553,2021-04-01,538,Kavita Das,9860538447,538975
1,"New Market, Nagpur",,C06554,2024-06-09,1712,Nitin Sharma,9597947961,1712880
0,"Bandra West, Surat",,C06555,2022-04-23,4436,Kavita Mehta,9546396974,4436998
1,"Sector 17, Delhi",,C06556,2024-06-15,774,Rekha Trivedi,9586400177,774677
1,"Commercial St, Delhi",,C06557,2022-12-09,3074,Arun Iyer,9949703804,3074348
2,"MG Road, Indore",23NNKXL3KTID,C06558,2025-09-07,3754,Ashok Nair,9215147343,3754027
2,"Rajwada, Lucknow",,C06559,2025-06-13,1852,Vikram Nair,9625880067,1852291
2,"T Nagar, Bangalore",,C06560,2021-10-10,2113,Swati Pillai,9575798953,2113540
3,"Karol Bagh, Chennai",,C06561,2020-10-24,3583,Arun Patel,9489513889,3583461
0,"Bandra West, Jaipur",18RXAU4KGJ22,C06562,2024-01-25,4779,Rajesh Bose,9392708792,4779813
0,"Navrangpura, Chennai",,C06563,2024-11-15,3733,Anjali Chopra,9550236893,3733948
1,"Charminar, Ahmedabad",,C06564,2023-04-12,2160,Manoj Das,9509908059,2160942
3,"Karol Bagh, Kolkata",,C06565,2023-10-21,2002,Swati Mehta,9488065729,2002400
3,"Navrangpura, Pune",,C06566,2024-09-21,299,Kavita Bose,9485528430,299197
0,"Sector 17, Nagpur",25GNDMYE7EDU,C06567,2020-07-22,2162,Arun Pillai,9158019408,2162935
3,"New Market, Mumbai",19DR4WIML0GI,C06568,2024-04-14,1309,Anjali Patel,9345099536,1309658
0,"Hazratganj, Hyderabad",,C06569,2022-01-18,4002,Swati Chopra,9663628904,4002948
0,"Sadar, Bangalore",,C06570,2023-11-18,3933,Meena Nair,9874809565,3933563
1,"Sadar, Hyderabad",,C06571,2021-04-27,1035,Arun Bose,9961833333,1035393
2,"Johari Bazaar, Nagpur",15MC16SCMDRY,C06572,2025-05-23,3655,Sunita Patel,9187721363,3655161
3,"Commercial St, Lucknow",34FYOF677P9W,C06573,2022-01-04,3408,Amit Singh,9296905793,3408941
0,"Karol Bagh, Hyderabad",30L5S10XBIG0,C06574,2023-05-27,2839,Amit Iyer,9556783633,2839184
3,"Godowlia, Delhi",,C06575,2024-06-08,4480,Ravi Kumar,9517040954,4480100
3,"Hazratganj, Indore",,C06576,2022-05-08,3500,Sita Chopra,9726096327,3500792
3,"Hazratganj, Mumbai",13PQND02P49T,C06577,2022-07-19,104,Pooja Das,9648097089,104524
1,"Hazratganj, Kolkata",,C06578,2025-03-26,805,Nitin Das,9661808440,805478
1,"Bandra West, Chandigarh",,C06579,2023-07-02,4566,Priya Iyer,9260846439,4566939
1,"Johari Bazaar, Bangalore",,C06580,2024-05-04,1230,Rohit Trivedi,9757887454,1230560
2,"Commercial St, Mumbai",,C06581,2025-11-29,2909,Ashok Patel,9294242645,2909857
2,"Hazratganj, Surat",,C06582,2022-11-11,2724,Sanjay Reddy,9137295911,2724376
2,"New Market, Varanasi",24SMYFKECBCP,C06583,2023-08-22,4521,Rajesh Nair,9452957070,4521200
3,"Rajwada, Bangalore",24I9THD3ZT0Z,C06584,2024-12-06,3994,Lata Reddy,9470313131,3994702
2,"Navrangpura, Kolkata",,C06585,2022-10-29,2258,Sunita Kumar,9682097204,2258251
2,"Godowlia, Bangalore",,C06586,2024-02-13,4784,Rekha Pillai,9373311526,4784409
2,"Sadar, Kolkata",,C06587,2020-09-20,4916,Ravi Verma,9640400953,4916488
0,"Sector 17, Indore",,C06588,2025-10-24,1938,Meena Pillai,9474470751,1938902
0,"New Market, Chandigarh",,C06589,2021-10-06,4675,Pooja Gupta,9381403320,4675079
0,"Bandra West, Nagpur",,C06590,2024-06-01,1032,Kavita Sharma,9463647845,1032235
2,"Karol Bagh, Jaipur",,C06591,2021-06-18,2072,Swati Modi,9276374325,2072997
0,"T Nagar, Lucknow",,C06592,2023-06-26,3084,Ashok Trivedi,9158689765,3084332
1,"New Market, Indore",,C06593,2020-08-05,2356,Suresh Pillai,9742600412,2356180
1,"Karol Bagh, Bangalore",,C06594,2025-01-13,2005,Sunita Chopra,9783907963,2005957
1,"Commercial St, Lucknow",,C06595,2024-08-02,4757,Rekha Das,9974229021,4757577
0,"Navrangpura, Pune",,C06596,2025-10-12,2766,Swati Gupta,9880760712,2766332
2,"Navrangpura, Lucknow",,C06597,2021-06-16,2632,Priya Sharma,9107658697,2632495
1,"Karol Bagh, Mumbai",,C06598,2021-12-15,1849,Pooja Patel,9200361342,1849108
3,"Charminar, Ahmedabad",,C06599,2023-09-23,2465,Rohit Jain,9362954271,2465154
2,"Sadar, Varanasi",19ERCU3ENVK3,C06600,2024-10-19,377,Rohit Jain,9848895749,377866
2,"T Nagar, Nagpur",20H8TLY3IWXD,C06601,2022-01-23,4261,Swati Das,9165463196,4261687
2,"New Market, Varanasi",,C06602,2024-12-30,3655,Priya Patel,9267909270,3655312
3,"Commercial St, Chennai",,C06603,2024-07-27,983,Anita Sharma,9807330698,983827
1,"Rajwada, Pune",32GDGE3AWNP2,C06604,2021-05-14,4008,Nitin Pillai,9792737725,4008187
1,"MG Road, Chandigarh",,C06605,2023-01-05,1676,Suresh Shah,9949914800,1676861
1,"T Nagar, Jaipur",20N4XNK001RH,C06606,2025-03-01,1401,Rohit Verma,9480899317,1401570
1,"Charminar, Pune",12NV4Q1A2L64,C06607,2024-05-23,2240,Meena Gupta,9950539673,2240383
3,"New Market, Chandigarh",,C06608,2020-04-03,2122,Lata Reddy,9386585638,2122457
3,"Commercial St, Jaipur",,C06609,2023-08-05,895,Manoj Das,9905262701,895199
0,"Sadar, Kolkata",19FMPRFUKSZ6,C06610,2020-07-15,15,Anjali Desai,9126641354,15546
3,"Ring Road, Bangalore",315ME52285BB,C06611,2021-05-01,3355,Amit Trivedi,9781121672,3355167
2,"Godowlia, Delhi",205MF9VLIOUR,C06612,2021-07-08,2362,Ashok Chopra,9759356134,2362235
0,"Ring Road, Surat",20195SFQNACN,C06613,2025-01-27,4387,Lata Verma,9983267589,4387292
0,"New Market, Bangalore",,C06614,2023-12-23,1539,Neha Gupta,9535334904,1539750
2,"Ring Road, Varanasi",,C06615,2025-06-09,1180,Lata Kumar,9537759638,1180668
1,"Sector 17, Nagpur",13QESCLO2UD0,C06616,2021-07-02,930,Priya Agarwal,9615395038,930980
3,"Johari Bazaar, Indore",,C06617,2021-04-04,3392,Priya Das,9759926499,3392753
2,"T Nagar, Surat",,C06618,2021-07-18,1836,Pooja Kumar,9953624848,1836844
0,"Ring Road, Surat",33K8MI19R1MU,C06619,2020-07-06,3693,Nitin Das,9268631869,3693446
0,"Ring Road, Jaipur",11NZO9MCSQAR,C06620,2020-02-02,1174,Rajesh Modi,9161863649,1174332
0,"Hazratganj, Jaipur",26A8HEPWZJON,C06621,2025-02-15,706,Sita Trivedi,9319031630,706132
2,"Charminar, Jaipur",,C06622,2020-02-23,3454,Deepak Reddy,9803833157,3454314
3,"Ring Road, Ahmedabad",,C06623,2025-04-02,1148,Manoj Sharma,9742260797,1148096
3,"Sadar, Ahmedabad",,C06624,2020-07-27,2074,Swati Modi,9403469307,2074336
1,"Karol Bagh, Indore",,C06625,2023-02-13,4865,Sita Mehta,9310761482,4865588
2,"Bandra West, Varanasi",,C06626,2024-12-06,527,Sanjay Bose,9977954552,527582
2,"Navrangpura, Indore",,C06627,2022-02-06,741,Sunita Das,9883760811,741633
2,"Hazratganj, Chennai",,C06628,2025-09-12,703,Nitin Singh,9635701671,703141
2,"Godowlia, Kolkata",,C06629,2021-10-03,1972,Suresh Verma,9324421758,1972893
2,"Johari Bazaar, Indore",,C06630,2020-08-16,2225,Sita Gupta,9667032532,2225727
0,"Bandra West, Pune",29193N9RNMD5,C06631,2021-05-25,2776,Arun Desai,9149300531,2776328
2,"Sector 17, Lucknow",,C06632,2022-04-13,3533,Rekha Das,9201496019,3533760
0,"Commercial St, Surat",,C06633,2021-02-19,4342,Vikram Modi,9776760517,4342081
0,"Johari Bazaar, Kolkata",,C06634,2025-02-13,4936,Neha Reddy,9783433046,4936627
0,"Sadar, Ahmedabad",,C06635,2020-05-07,1875,Sanjay Kumar,9485726870,1875124
2,"T Nagar, Chennai",11NW1IRVPUUT,C06636,2023-10-08,4406,Swati Bose,9296413003,4406453
2,"MG Road, Delhi",13T9DAFZ8F9D,C06637,2024-04-07,1677,Anjali Shah,9926180399,1677063
1,"MG Road, Surat",,C06638,2024-11-15,4868,Arun Sharma,9191242205,4868468
2,"MG Road, Kolkata",,C06639,2021-05-19,4232,Ravi Reddy,9801843869,4232233
1,"Navrangpura, Varanasi",,C06640,2023-12-31,1899,Rajesh Kumar,9267281006,1899029
0,"T Nagar, Pune",,C06641,2023-11-15,140,Ravi Iyer,9322087904,140299
2,"Sector 17, Mumbai",,C06642,2021-01-07,386,Swati Pillai,9398747223,386361
1,"Godowlia, Indore",,C06643,2020-04-20,1380,Priya Verma,9493264030,1380360
2,"T Nagar, Surat",,C06644,2020-05-09,2243,Nitin Iyer,9500664831,2243358
0,"Rajwada, Mumbai",21JYJOV9HAWQ,C06645,2024-09-19,4053,Priya Verma,9119771759,4053335
0,"Karol Bagh, Ahmedabad",354R44CTNQ22,C06646,2023-09-26,2570,Anjali Shah,9292302656,2570309
2,"Rajwada, Delhi",,C06647,2023-07-18,4119,Rajesh Nair,9370403919,4119563
3,"Hazratganj, Mumbai",,C06648,2024-09-03,2416,Priya Kumar,9923456548,2416970
3,"New Market, Mumbai",,C06649,2025-11-02,1691,Rekha Reddy,9105353808,1691236
0,"Johari Bazaar, Hyderabad",,C06650,2025-09-10,2142,Rohit Jain,9741690848,2142436
0,"Charminar, Indore",,C06651,2023-09-01,4614,Anjali Patel,9735764548,4614510
0,"Bandra West, Jaipur",,C06652,2024-08-29,2667,Ashok Das,9430623283,2667878
1,"Navrangpura, Pune",,C06653,2020-07-19,4286,Sunita Mehta,9863962482,4286900
3,"Karol Bagh, Bangalore",12IU98V2WTBF,C06654,2022-05-28,445,Rekha Patel,9735839516,445773
3,"Sector 17, Pune",31YU1P14PWTI,C06655,2021-03-12,2970,Gaurav Shah,9203877431,2970617
2,"Bandra West, Hyderabad",,C06656,2025-10-02,2387,Swati Patel,9369854525,2387046
2,"Commercial St, Delhi",14MKZWUIOWIP,C06657,2022-08-24,1661,Ravi Agarwal,9988189837,1661664
1,"Johari Bazaar, Delhi",,C06658,2023-07-18,548,Ashok Mehta,9563310310,548260
0,"Ring Road, Mumbai",,C06659,2023-07-13,4672,Lata Agarwal,9649091638,4672009
3,"MG Road, Jaipur",,C06660,2024-06-03,2895,Amit Mehta,9607226994,2895336
2,"Sadar, Hyderabad",,C06661,2022-08-25,2558,Gaurav Chopra,9165576915,2558499
0,"New Market, Chandigarh",,C06662,2022-10-06,4076,Priya Das,9316840103,4076816
3,"Navrangpura, Jaipur",298OXXI82ELS,C06663,2025-06-14,472,Deepak Reddy,9167369895,472672
3,"MG Road, Hyderabad",,C06664,2021-12-01,4447,Manoj Kumar,9910269560,4447892
2,"Godowlia, Delhi",,C06665,2022-09-01,373,Amit Chopra,9424646435,373500
1,"Karol Bagh, Bangalore",11XY88CISOQA,C06666,2024-12-06,4074,Suresh Verma,9379109849,4074883
1,"Charminar, Bangalore",,C06667,2022-02-03,2493,Rajesh Kumar,9588145197,2493334
1,"Sadar, Pune",30BY8IV0ASVA,C06668,2023-01-19,2282,Ravi Singh,9427623426,2282441
3,"Navrangpura, Kolkata",28RI4CJOM9H6,C06669,2020-07-28,1897,Manoj Trivedi,9550442682,1897560
1,"Hazratganj, Hyderabad",,C06670,2024-07-11,2606,Lata Desai,9246924946,2606575
0,"Sector 17, Ahmedabad",,C06671,2023-02-27,669,Vikram Bose,9745323037,669817
1,"Commercial St, Delhi",35SM2IZZY1LP,C06672,2025-05-11,2370,Lata Reddy,9642100622,2370456
1,"Commercial St, Delhi",,C06673,2023-10-22,2662,Meena Kumar,9538458824,2662579
0,"Rajwada, Ahmedabad",,C06674,2021-08-02,1974,Sita Verma,9671083811,1974952
3,"Charminar, Nagpur",,C06675,2023-05-06,2861,Ashok Mehta,9721286080,2861046
1,"T Nagar, Chennai",,C06676,2024-08-11,2407,Deepak Das,9975845582,2407219
1,"Godowlia, Ahmedabad",,C06677,2022-06-18,1015,Swati Jain,9611132828,1015714
3,"Godowlia, Nagpur",28F5C58MEEHW,C06678,2024-03-22,1576,Arun Mehta,9483782017,1576413
0,"Sadar, Kolkata",,C06679,2020-04-16,3733,Anita Shah,9796546618,3733776
0,"Commercial St, Mumbai",,C06680,2023-09-09,2103,Anjali Verma,9200580717,2103743
0,"Johari Bazaar, Nagpur",25DXO5SM6JUP,C06681,2024-12-03,1321,Neha Das,9334377625,1321787
0,"Sadar, Mumbai",,C06682,2024-04-10,257,Manoj Jain,9793717326,257860
0,"Rajwada, Varanasi",,C06683,2021-02-21,595,Rohit Sharma,9673684751,595616
1,"Bandra West, Delhi",,C06684,2020-01-01,3718,Rohit Patel,9291025053,3718210
3,"MG Road, Indore",1611IA6SOM1F,C06685,2020-01-15,124,Ravi Gupta,9532588614,124538
2,"Charminar, Bangalore",,C06686,2024-04-17,2917,Ravi Agarwal,9802114343,2917949
3,"Godowlia, Surat",,C06687,2024-07-15,3757,Swati Sharma,9317998216,3757057
0,"Ring Road, Indore",,C06688,2020-11-10,101,Amit Singh,9327048143,101170
0,"Ring Road, Chennai",,C06689,2025-08-22,361,Amit Shah,9902366582,361559
3,"Godowlia, Bangalore",,C06690,2024-12-17,3378,Rekha Desai,9336203009,3378445
0,"Commercial St, Ahmedabad",,C06691,2024-11-11,498,Swati Gupta,9441003003,498893
2,"Navrangpura, Surat",,C06692,2021-02-25,103,Lata Mehta,9259241267,103399
1,"Sadar, Hyderabad",,C06693,2020-07-28,3149,Rohit Iyer,9384311085,3149082
1,"Navrangpura, Bangalore",29KYXNHPH4YI,C06694,2023-01-20,2692,Pooja Modi,9210433417,2692883
1,"Commercial St, Surat",,C06695,2022-10-09,402,Sunita Jain,9892767117,402359
2,"Navrangpura, Nagpur",,C06696,2022-10-25,4193,Pooja Das,9103402018,4193026
2,"Commercial St, Kolkata",,C06697,2022-08-22,3824,Rohit Trivedi,9429075276,3824672
1,"T Nagar, Chennai",,C06698,2024-10-21,4158,Meena Singh,9249752183,4158419
0,"Sadar, Indore",,C06699,2023-12-10,258,Rajesh Pillai,9309068954,258956
1,"Karol Bagh, Delhi",,C06700,2025-11-07,807,Arun Agarwal,9712502560,807478
0,"Godowlia, Varanasi",,C06701,2024-08-24,77,Lata Sharma,9843707627,77123
2,"MG Road, Nagpur",,C06702,2021-08-28,3604,Neha Nair,9949309128,3604464
1,"Hazratganj, Hyderabad",,C06703,2023-06-16,562,Rajesh Agarwal,9335727569,562396
2,"Commercial St, Hyderabad",,C06704,2020-04-28,4114,Kavita Singh,9695379563,4114681
0,"MG Road, Hyderabad",,C06705,2023-12-14,3647,Lata Patel,9806504122,3647510
1,"Sadar, Mumbai",,C06706,2025-11-12,1311,Deepak Pillai,9993414786,1311961
0,"Charminar, Kolkata",,C06707,2022-06-14,1298,Meena Chopra,9818664914,1298125
1,"Sector 17, Varanasi",,C06708,2023-06-17,4950,Priya Patel,9833964164,4950169
2,"Navrangpura, Ahmedabad",,C06709,2024-04-04,2361,Vikram Sharma,9787833171,2361225
1,"Commercial St, Chennai",,C06710,2024-07-29,535,Vikram Kumar,9631796525,535024
0,"T Nagar, Indore",35ULQQ2OUGGV,C06711,2025-05-13,2344,Rajesh Singh,9349425730,2344339
2,"Sadar, Surat",,C06712,2021-06-29,4381,Swati Mehta,9909556960,4381069
2,"Hazratganj, Hyderabad",,C06713,2020-07-24,735,Deepak Jain,9547830938,735006
